price,Selected,carat,cut,color,clarity,depth,table,x,y,z
2812,No,0.70,Very Good,F,VS2,59.5,58.0,5.75,5.85,3.45
2812,No,0.70,Good,E,SI1,63.5,59.0,5.49,5.53,3.50
2812,No,0.70,Very Good,F,VS2,61.7,58.0,5.63,5.69,3.49
554,No,0.32,Premium,I,SI1,62.7,58.0,4.37,4.34,2.73
554,No,0.32,Premium,I,SI1,62.8,58.0,4.39,4.34,2.74
554,No,0.32,Ideal,I,SI1,62.4,57.0,4.37,4.35,2.72
554,No,0.32,Premium,I,SI1,61.0,59.0,4.39,4.36,2.67
554,No,0.32,Very Good,I,SI1,63.1,56.0,4.39,4.36,2.76
554,No,0.32,Ideal,I,SI1,60.7,57.0,4.47,4.42,2.70
554,No,0.30,Premium,H,SI1,60.9,59.0,4.31,4.29,2.62
554,No,0.30,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64
554,No,0.30,Premium,H,SI1,62.9,58.0,4.28,4.24,2.68
554,No,0.30,Very Good,H,SI1,63.3,56.0,4.29,4.27,2.71
554,No,0.30,Good,H,SI1,63.8,55.0,4.26,4.20,2.70
554,No,0.30,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67
554,No,0.30,Very Good,H,SI1,63.4,60.0,4.25,4.23,2.69
554,No,0.32,Good,I,SI1,63.9,55.0,4.36,4.34,2.78
554,No,0.33,Ideal,H,SI2,61.4,56.0,4.85,4.79,2.95
555,No,0.29,Very Good,E,VS1,61.9,55.0,4.28,4.33,2.66
555,No,0.29,Very Good,E,VS1,62.4,55.0,4.20,4.25,2.63
555,No,0.31,Very Good,F,SI1,61.8,58.0,4.32,4.35,2.68
555,No,0.34,Ideal,H,VS2,61.5,56.0,4.47,4.50,2.76
555,No,0.34,Ideal,H,VS2,60.4,57.0,4.54,4.57,2.75
555,No,0.34,Ideal,I,VS1,61.8,55.0,4.48,4.52,2.78
555,No,0.34,Ideal,I,VS1,62.0,56.0,4.50,4.53,2.80
555,No,0.30,Ideal,G,VS1,62.3,56.0,4.29,4.31,2.68
555,No,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64
555,No,0.35,Ideal,G,SI1,60.6,56.0,4.56,4.58,2.77
556,No,0.32,Very Good,F,VS2,61.4,58.0,4.37,4.42,2.70
556,No,0.36,Ideal,I,VS2,61.9,56.0,4.54,4.57,2.82
556,No,0.30,Ideal,G,VS2,62.0,56.0,4.28,4.30,2.66
556,No,0.26,Ideal,E,VS1,61.5,57.0,4.09,4.12,2.52
2812,No,0.70,Very Good,F,VS2,62.3,58.0,5.64,5.72,3.54
2812,No,0.70,Very Good,F,VS2,60.9,61.0,5.66,5.71,3.46
2812,No,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56
2812,No,0.51,Ideal,F,VVS1,62.0,57.0,5.15,5.11,3.18
2813,No,0.91,Premium,G,SI2,59.8,58.0,6.30,6.29,3.77
2813,No,0.84,Very Good,E,SI1,63.4,55.0,6.00,5.95,3.79
2813,No,0.91,Good,I,VS2,64.3,58.0,6.09,6.05,3.90
2814,No,0.76,Premium,E,SI1,62.2,59.0,5.86,5.81,3.63
2814,No,0.76,Ideal,E,SI1,61.7,57.0,5.88,5.85,3.62
2814,No,0.75,Premium,E,SI1,61.1,59.0,5.86,5.83,3.57
2815,No,0.55,Very Good,D,VVS1,61.5,56.0,5.23,5.27,3.23
2815,No,0.74,Premium,G,VS1,61.7,58.0,5.79,5.81,3.58
2815,No,0.70,Ideal,H,SI1,60.4,56.0,5.75,5.81,3.49
2815,No,0.70,Ideal,H,SI1,61.4,56.0,5.70,5.76,3.52
2815,No,0.70,Ideal,H,SI1,61.5,55.0,5.73,5.79,3.54
2815,No,0.70,Ideal,H,SI1,61.4,56.0,5.72,5.77,3.53
2815,No,0.89,Premium,H,SI2,60.2,59.0,6.26,6.23,3.76
2815,No,1.02,Premium,G,I1,60.3,58.0,6.55,6.50,3.94
2816,No,0.78,Very Good,I,VVS2,61.4,56.0,5.91,5.95,3.64
2816,No,0.61,Ideal,G,VVS2,60.1,57.0,5.52,5.54,3.32
2816,No,0.71,Good,D,VS1,63.4,55.0,5.61,5.69,3.58
2816,No,0.78,Premium,F,SI1,61.5,59.0,5.96,5.88,3.64
2816,No,0.87,Ideal,H,SI2,62.7,56.0,6.16,6.13,3.85
2816,No,0.83,Ideal,H,SI1,62.5,55.0,6.04,6.00,3.76
2817,No,0.71,Premium,E,SI1,61.3,56.0,5.78,5.73,3.53
2817,No,0.71,Ideal,I,VVS2,60.2,56.0,5.84,5.89,3.53
2817,No,0.71,Ideal,E,VS2,62.7,57.0,5.66,5.64,3.54
2817,No,0.71,Premium,E,VS2,62.3,58.0,5.69,5.65,3.53
2817,No,0.63,Ideal,F,VVS2,61.5,56.0,5.48,5.52,3.38
2817,No,0.71,Premium,E,SI1,59.2,59.0,5.86,5.83,3.46
2817,No,0.71,Premium,E,SI1,61.8,59.0,5.75,5.70,3.54
2817,No,0.71,Ideal,E,SI1,61.3,55.0,5.77,5.72,3.52
2817,No,0.71,Premium,E,SI1,61.4,58.0,5.77,5.73,3.53
2817,No,0.90,Ideal,J,VS2,62.8,55.0,6.20,6.16,3.88
2818,No,0.70,Premium,E,VS2,62.4,61.0,5.66,5.63,3.52
2818,No,0.70,Premium,E,VS2,59.3,60.0,5.78,5.73,3.41
2818,No,0.70,Premium,E,VS2,63.0,60.0,5.64,5.60,3.54
2818,No,1.00,Premium,H,I1,61.3,60.0,6.43,6.39,3.93
2818,No,0.86,Premium,F,SI2,59.3,62.0,6.36,6.22,3.73
2818,No,0.80,Ideal,H,SI1,61.0,57.0,6.07,6.00,3.68
2818,No,0.70,Ideal,E,VS1,62.9,57.0,5.66,5.61,3.54
2818,No,0.70,Premium,E,VS1,59.6,57.0,5.91,5.83,3.50
2818,No,0.70,Premium,F,VS2,61.8,60.0,5.69,5.64,3.50
2818,No,0.70,Premium,E,VS1,62.7,57.0,5.68,5.64,3.55
2819,No,0.72,Very Good,G,VS1,63.8,58.0,5.64,5.68,3.61
2819,No,0.72,Ideal,H,VS1,62.3,56.0,5.73,5.77,3.58
2819,No,0.70,Good,F,VS1,59.7,63.0,5.76,5.79,3.45
2819,No,0.86,Good,F,SI2,64.3,60.0,5.97,5.95,3.83
2820,No,0.71,Ideal,G,VS1,62.9,58.0,5.66,5.69,3.57
2821,No,0.75,Ideal,E,SI1,62.0,57.0,5.80,5.78,3.59
2821,No,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54
2821,No,0.53,Ideal,E,VVS1,61.9,55.0,5.20,5.21,3.22
2821,No,0.73,Premium,E,SI1,61.3,58.0,5.83,5.76,3.55
2821,No,0.73,Good,E,SI1,63.6,57.0,5.72,5.70,3.63
2821,No,0.73,Premium,E,SI1,59.6,61.0,5.92,5.85,3.51
2821,No,0.73,Premium,E,SI1,62.2,59.0,5.77,5.68,3.56
2821,No,0.73,Premium,D,SI1,61.7,55.0,5.84,5.82,3.60
2821,No,0.73,Very Good,E,SI1,63.2,58.0,5.76,5.70,3.62
2822,No,0.70,Premium,E,VS1,60.8,60.0,5.74,5.71,3.48
2822,No,0.72,Premium,E,VS2,60.3,59.0,5.84,5.80,3.51
2822,No,0.72,Premium,E,VS2,60.9,60.0,5.80,5.76,3.52
2822,No,0.72,Premium,E,VS2,62.4,59.0,5.77,5.70,3.58
2822,No,0.70,Premium,E,VS2,60.2,60.0,5.73,5.70,3.44
2822,No,0.60,Ideal,F,VVS2,62.0,55.0,5.37,5.40,3.34
2822,No,0.74,Ideal,I,VVS1,60.8,57.0,5.85,5.89,3.57
2822,No,0.73,Ideal,F,SI1,62.1,55.0,5.75,5.78,3.58
2822,No,0.71,Premium,D,SI1,62.7,60.0,5.71,5.67,3.57
2822,No,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52
2822,No,0.70,Premium,D,SI1,60.2,60.0,5.82,5.75,3.48
2822,No,0.70,Ideal,D,SI1,60.7,56.0,5.75,5.72,3.48
2822,No,0.90,Good,J,VS2,64.0,61.0,6.04,6.03,3.86
2822,No,0.71,Ideal,D,SI1,60.2,56.0,5.86,5.83,3.52
2822,No,0.70,Premium,E,VS2,61.5,59.0,5.73,5.68,3.51
2822,No,0.70,Premium,E,VS2,62.6,56.0,5.71,5.66,3.56
2822,No,0.70,Ideal,D,SI1,59.7,58.0,5.82,5.77,3.46
2822,No,0.70,Ideal,D,SI1,62.5,57.0,5.62,5.59,3.51
2822,No,0.70,Ideal,D,SI1,61.8,56.0,5.73,5.63,3.51
2822,No,0.70,Premium,E,VS2,60.7,62.0,5.72,5.68,3.46
2822,No,0.70,Premium,F,VS2,60.6,58.0,5.80,5.72,3.49
2822,No,0.70,Ideal,D,SI1,61.4,54.0,5.75,5.71,3.52
2823,No,0.79,Very Good,D,SI2,62.8,59.0,5.86,5.90,3.69
2823,No,0.90,Good,I,SI1,63.8,57.0,6.06,6.13,3.89
2823,No,0.71,Premium,E,VS2,62.3,58.0,5.71,5.66,3.54
2823,No,0.61,Ideal,E,VVS2,61.3,54.0,5.51,5.59,3.40
2823,No,0.71,Ideal,E,SI1,60.5,56.0,5.77,5.73,3.47
2824,No,0.71,Premium,D,VS2,61.2,59.0,5.74,5.69,3.50
2824,No,0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63
2824,No,0.74,Good,E,VS1,63.1,58.0,5.73,5.75,3.62
2824,No,0.82,Ideal,F,SI2,62.4,54.0,6.02,5.97,3.74
2824,No,0.82,Premium,E,SI2,60.8,60.0,6.05,6.03,3.67
2825,No,0.71,Premium,G,VS1,62.2,59.0,5.73,5.66,3.54
2825,No,0.83,Premium,H,SI1,60.0,59.0,6.08,6.05,3.64
2825,No,0.73,Very Good,G,VS1,62.0,57.0,5.75,5.80,3.58
2825,No,0.83,Premium,H,SI1,62.5,59.0,6.02,5.95,3.74
2825,No,1.17,Premium,J,I1,60.2,61.0,6.90,6.83,4.13
2826,No,0.73,Premium,E,VS1,62.6,60.0,5.75,5.68,3.58
2826,No,0.90,Premium,I,SI2,62.2,59.0,6.11,6.07,3.79
2826,No,0.70,Premium,E,VS1,62.2,58.0,5.66,5.60,3.50
2826,No,0.70,Very Good,D,VS2,63.3,56.0,5.60,5.58,3.54
2826,No,0.70,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42
2826,No,0.90,Very Good,I,SI2,63.5,56.0,6.17,6.07,3.88
2826,No,0.78,Premium,F,SI1,60.8,60.0,5.97,5.94,3.62
2826,No,0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88
2827,No,0.70,Very Good,D,SI1,62.3,59.0,5.67,5.70,3.54
2827,No,0.72,Good,D,VS2,64.0,54.0,5.68,5.70,3.64
2827,No,0.79,Premium,H,VVS2,62.6,58.0,5.96,5.90,3.71
2827,No,0.70,Ideal,H,VVS1,61.6,57.0,5.69,5.74,3.52
2827,No,0.70,Ideal,H,VVS1,62.3,55.0,5.66,5.70,3.54
2828,No,0.70,Ideal,D,SI2,60.6,57.0,5.74,5.77,3.49
2828,No,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91
2829,No,0.72,Premium,F,VS1,62.2,58.0,5.75,5.70,3.56
2829,No,0.80,Good,E,SI2,63.7,54.0,5.91,5.87,3.75
2829,No,0.59,Ideal,E,VVS1,62.0,56.0,5.36,5.38,3.33
2829,No,0.72,Ideal,F,VS1,61.7,57.0,5.77,5.74,3.55
2829,No,0.75,Premium,E,SI2,61.9,57.0,5.88,5.82,3.62
2829,No,0.80,Premium,E,SI2,60.2,57.0,6.05,6.01,3.63
2830,No,0.71,Very Good,E,VS2,62.7,59.0,5.65,5.70,3.56
2830,No,0.77,Very Good,H,SI1,61.7,56.0,5.84,5.89,3.62
2830,No,0.97,Ideal,F,I1,60.7,56.0,6.41,6.43,3.90
2830,No,0.53,Ideal,F,VVS1,60.9,57.0,5.23,5.29,3.19
2830,No,0.53,Ideal,F,VVS1,61.8,57.0,5.16,5.19,3.20
2830,No,0.80,Ideal,I,VS2,62.1,54.4,5.94,5.99,3.70
2830,No,0.90,Premium,G,SI1,60.6,62.0,6.21,6.13,3.74
2831,No,0.76,Very Good,E,SI2,60.8,60.0,5.89,5.98,3.61
2831,No,0.72,Ideal,E,SI1,62.3,57.0,5.70,5.76,3.57
2831,No,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59
2831,No,0.72,Premium,E,SI1,62.1,58.0,5.73,5.76,3.57
2831,No,0.79,Ideal,G,SI1,61.8,56.0,5.93,5.91,3.66
2832,No,0.72,Very Good,F,VS2,62.5,58.0,5.71,5.75,3.58
2832,No,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87
2832,No,0.71,Premium,G,VVS2,62.1,57.0,5.75,5.65,3.54
2832,No,0.81,Premium,G,SI1,63.0,60.0,5.87,5.81,3.68
2832,No,0.82,Ideal,H,SI1,62.5,57.0,5.91,5.97,3.71
2832,No,0.71,Premium,F,VS1,62.2,58.0,5.72,5.66,3.54
2832,No,0.90,Good,J,SI1,64.3,63.0,6.05,6.01,3.88
2833,No,0.80,Very Good,I,VS2,62.0,58.0,5.86,5.95,3.66
2833,No,0.56,Very Good,E,IF,61.0,59.0,5.28,5.34,3.24
2833,No,0.70,Very Good,D,VS2,59.6,61.0,5.77,5.80,3.45
2833,No,0.70,Ideal,D,VS2,61.0,57.0,5.74,5.76,3.51
2833,No,0.61,Ideal,F,VVS2,61.7,55.0,5.45,5.48,3.37
2833,No,0.85,Ideal,H,SI2,62.5,57.0,6.02,6.07,3.78
2833,No,0.70,Ideal,F,SI1,60.7,57.0,5.73,5.75,3.49
2834,No,0.80,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67
2834,No,0.80,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.70
2834,No,0.51,Very Good,D,VVS1,59.9,58.0,5.16,5.19,3.10
2834,No,0.53,Ideal,F,VVS1,61.4,57.0,5.20,5.23,3.20
2834,No,0.78,Ideal,I,VS2,61.8,55.0,5.92,5.95,3.67
2834,No,0.90,Very Good,J,SI1,63.4,54.0,6.17,6.14,3.90
2834,No,0.77,Ideal,E,SI2,60.7,55.0,6.01,5.95,3.63
2835,No,0.73,Ideal,F,VS1,61.2,56.0,5.89,5.81,3.58
2835,No,0.63,Ideal,F,VVS2,61.9,57.0,5.47,5.51,3.40
2835,No,0.70,Ideal,E,VS2,61.5,54.0,5.70,5.75,3.52
2835,No,0.72,Ideal,E,VS2,62.8,57.0,5.71,5.73,3.59
2835,No,0.72,Ideal,E,SI1,61.0,57.0,5.78,5.80,3.53
2835,No,0.75,Premium,F,VS2,59.6,59.0,6.04,5.94,3.57
2836,No,0.82,Very Good,H,SI1,60.7,56.0,6.04,6.06,3.67
2836,No,0.71,Good,E,VS2,62.8,60.0,5.60,5.65,3.53
2837,No,0.70,Premium,E,VS1,62.6,59.0,5.69,5.66,3.55
2837,No,0.70,Ideal,E,VS1,61.8,56.0,5.74,5.69,3.53
2838,No,0.71,Ideal,F,SI1,59.8,53.0,5.86,5.82,3.49
2838,No,0.76,Very Good,H,SI1,60.9,55.0,5.92,5.94,3.61
2838,No,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47
2838,No,0.70,Premium,F,VS2,62.3,58.0,5.72,5.64,3.54
2838,No,0.70,Premium,F,VS2,61.7,58.0,5.69,5.63,3.49
2838,No,0.70,Premium,G,VS1,62.6,55.0,5.73,5.64,3.56
2838,No,0.70,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45
2838,No,0.70,Very Good,E,SI1,63.5,59.0,5.53,5.49,3.50
2838,No,0.70,Premium,F,VS2,60.9,61.0,5.71,5.66,3.46
2838,No,0.70,Premium,F,VS2,59.5,58.0,5.85,5.75,3.45
2838,No,0.70,Premium,G,VS1,63.0,60.0,5.64,5.57,3.53
2839,No,0.74,Very Good,E,SI1,60.0,57.0,5.85,5.89,3.52
2839,No,0.71,Ideal,F,VS1,61.5,57.0,5.74,5.71,3.52
2839,No,0.70,Ideal,F,VS1,61.6,54.0,5.75,5.72,3.53
2839,No,0.71,Ideal,F,VS1,62.1,55.0,5.82,5.68,3.57
2839,No,0.71,Premium,F,VS1,59.1,61.0,5.84,5.81,3.44
2839,No,0.71,Premium,F,VS1,59.0,60.0,5.82,5.80,3.43
2839,No,0.71,Premium,F,VS1,60.5,58.0,5.75,5.72,3.47
2839,No,0.70,Ideal,F,VS1,62.4,53.0,5.73,5.71,3.57
2839,No,0.73,Ideal,G,VS2,61.8,54.0,5.80,5.82,3.59
2839,No,0.70,Ideal,E,VS2,62.1,54.0,5.69,5.72,3.54
2839,No,0.70,Ideal,G,VS1,61.3,57.0,5.71,5.74,3.51
2839,No,0.71,Premium,G,VVS2,60.3,58.0,5.82,5.78,3.50
2839,No,0.71,Premium,F,VS1,59.2,58.0,5.87,5.82,3.46
2839,No,0.79,Premium,G,VS2,59.3,62.0,6.09,6.01,3.59
2839,No,0.71,Premium,F,VS1,62.7,59.0,5.70,5.62,3.55
2840,No,0.77,Very Good,H,VS1,61.0,60.0,5.90,5.87,3.59
2840,No,0.75,Very Good,F,SI2,59.8,56.0,5.85,5.92,3.52
2840,No,0.70,Ideal,F,SI1,61.0,56.0,5.75,5.80,3.52
2840,No,0.71,Premium,F,VS2,59.3,56.0,5.88,5.82,3.47
2840,No,0.92,Ideal,D,SI2,61.9,56.0,6.27,6.20,3.86
2840,No,0.83,Premium,F,SI2,61.4,59.0,6.08,6.04,3.72
2840,No,0.70,Premium,H,VVS1,59.2,60.0,5.87,5.78,3.45
2841,No,0.73,Premium,F,VS2,60.3,59.0,5.90,5.87,3.55
2841,No,0.71,Very Good,D,VS1,63.4,55.0,5.69,5.61,3.58
2841,No,0.73,Very Good,D,SI1,63.9,57.0,5.66,5.71,3.63
2841,No,0.82,Ideal,F,SI2,61.7,53.0,6.00,6.12,3.74
2841,No,0.82,Ideal,F,SI2,62.3,56.0,5.96,6.02,3.73
2841,No,0.82,Very Good,F,SI2,59.7,57.0,6.12,6.14,3.66
2841,No,0.52,Ideal,F,VVS1,61.2,56.0,5.19,5.21,3.18
2841,No,1.00,Premium,F,I1,58.9,60.0,6.60,6.55,3.87
2841,No,0.73,Ideal,D,SI1,61.4,57.0,5.76,5.80,3.55
2841,No,0.73,Premium,F,VS2,59.9,59.0,5.87,5.77,3.50
2841,No,0.73,Premium,G,VS1,61.4,58.0,5.82,5.77,3.56
2842,No,0.80,Ideal,I,VS1,62.6,54.0,5.92,5.96,3.72
2843,No,0.70,Very Good,E,VS2,60.2,62.0,5.71,5.75,3.45
2843,No,0.70,Very Good,E,VS2,62.7,58.0,5.65,5.67,3.55
2843,No,0.71,Very Good,E,VS2,59.4,58.0,5.76,5.82,3.44
2843,No,0.81,Very Good,F,SI2,63.2,58.0,5.91,5.92,3.74
2843,No,0.71,Very Good,D,SI1,61.5,58.0,5.73,5.79,3.54
2843,No,0.73,Ideal,G,VVS2,61.3,57.0,5.81,5.84,3.57
2843,No,0.73,Very Good,F,VS1,61.8,59.0,5.73,5.79,3.56
2843,No,0.72,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55
2843,No,0.81,Ideal,F,SI2,62.1,57.0,5.91,5.95,3.68
2843,No,0.71,Ideal,G,VVS2,60.7,57.0,5.81,5.78,3.52
2844,No,0.70,Very Good,E,VS1,62.0,59.0,5.65,5.68,3.51
2844,No,1.01,Ideal,I,I1,61.5,57.0,6.45,6.46,3.97
2844,No,1.01,Good,I,I1,63.1,57.0,6.35,6.39,4.02
2844,No,0.79,Ideal,H,VS2,62.5,57.0,5.91,5.93,3.70
2845,No,0.70,Very Good,E,VS2,61.8,59.0,5.65,5.68,3.50
2845,No,0.70,Very Good,E,VS2,58.9,60.0,5.83,5.85,3.44
2845,No,0.80,Good,H,VS2,63.4,60.0,5.92,5.82,3.72
2845,No,1.27,Premium,H,SI2,59.3,61.0,7.12,7.05,4.20
2846,No,0.79,Ideal,D,SI1,61.5,56.0,5.96,5.91,3.65
2846,No,0.72,Very Good,F,VS1,60.2,59.0,5.79,5.84,3.50
2846,No,0.73,Ideal,H,VVS2,61.6,56.0,5.79,5.84,3.58
2846,No,1.01,Good,H,I1,64.2,61.0,6.25,6.18,3.99
2846,No,0.73,Ideal,E,SI1,59.1,59.0,5.92,5.95,3.51
2846,No,0.70,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53
2846,No,0.70,Good,F,VS2,59.1,61.0,5.76,5.84,3.43
2846,No,0.77,Premium,E,SI1,62.9,59.0,5.84,5.79,3.66
2846,No,0.77,Premium,G,VS2,61.3,60.0,5.91,5.81,3.59
2846,No,0.77,Premium,G,VS1,61.4,58.0,5.94,5.89,3.63
2847,No,0.84,Very Good,H,SI1,61.2,57.0,6.10,6.12,3.74
2847,No,0.72,Ideal,E,SI1,60.3,57.0,5.83,5.85,3.52
2847,No,0.76,Premium,D,SI1,61.1,59.0,5.93,5.88,3.61
2848,No,0.70,Very Good,G,VVS2,62.9,59.0,5.61,5.68,3.55
2848,No,0.54,Ideal,D,VVS2,61.5,55.0,5.25,5.29,3.24
2848,No,0.75,Fair,D,SI2,64.6,57.0,5.74,5.72,3.70
2849,No,0.79,Good,E,SI1,64.1,54.0,5.86,5.84,3.75
2849,No,0.74,Very Good,E,VS1,63.1,58.0,5.75,5.73,3.62
2850,No,0.70,Very Good,E,VS2,61.0,60.0,5.74,5.77,3.51
2850,No,0.70,Ideal,F,VS2,60.8,59.0,5.69,5.79,3.49
2850,No,0.75,Ideal,J,SI1,61.5,56.0,5.83,5.87,3.60
2850,No,1.20,Very Good,H,I1,63.1,60.0,6.75,6.67,4.23
2851,No,0.80,Very Good,F,SI1,63.4,57.0,5.89,5.82,3.71
2851,No,0.66,Ideal,D,VS1,62.1,56.0,5.54,5.57,3.45
2851,No,0.87,Very Good,F,SI2,61.0,63.0,6.22,6.07,3.75
2851,No,0.86,Premium,H,SI1,62.7,59.0,6.04,5.98,3.77
2851,No,0.74,Ideal,F,SI1,61.0,57.0,5.85,5.81,3.56
2852,No,0.58,Very Good,E,IF,60.6,59.0,5.37,5.43,3.27
2852,No,0.78,Ideal,I,VS1,61.5,57.0,5.88,5.92,3.63
2852,No,0.74,Ideal,G,SI1,61.3,55.0,5.85,5.86,3.59
2852,No,0.73,Ideal,E,SI1,62.7,55.0,5.70,5.79,3.60
2852,No,0.91,Very Good,I,SI1,63.5,57.0,6.12,6.07,3.87
2853,No,0.71,Premium,F,VS2,62.6,58.0,5.67,5.70,3.56
2853,No,0.71,Good,G,VS1,63.5,55.0,5.64,5.66,3.59
2853,No,0.79,Ideal,D,SI2,62.8,57.0,5.90,5.85,3.69
2853,No,0.79,Premium,D,SI2,60.0,60.0,6.07,6.03,3.63
2853,No,0.71,Premium,E,SI1,62.7,58.0,5.73,5.66,3.57
2853,No,0.82,Premium,I,VS1,61.9,58.0,5.99,5.97,3.70
2854,No,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66
2854,No,0.70,Very Good,E,VS1,62.4,56.0,5.64,5.70,3.54
2854,No,1.12,Premium,H,I1,59.1,61.0,6.78,6.75,4.00
2854,No,0.73,Premium,E,VS2,62.0,57.0,5.86,5.76,3.60
2854,No,0.91,Fair,J,VS2,64.4,62.0,6.06,6.03,3.89
2854,No,0.91,Good,J,VS2,64.2,58.0,6.12,6.09,3.92
2854,No,0.68,Premium,F,VVS2,61.7,57.0,5.67,5.64,3.49
2855,No,0.73,Very Good,F,VS2,62.5,57.0,5.70,5.75,3.58
2855,No,1.03,Good,J,SI1,63.6,57.0,6.38,6.29,4.03
2855,No,0.74,Premium,D,VS2,62.4,57.0,5.80,5.74,3.60
2856,No,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98
2856,No,0.60,Ideal,F,VVS2,60.8,57.0,5.44,5.49,3.32
2856,No,0.80,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69
2856,No,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.90
556,No,0.26,Ideal,E,VS1,62.3,57.0,4.05,4.08,2.53
556,No,0.26,Ideal,E,VS1,62.1,56.0,4.09,4.12,2.55
556,No,0.36,Ideal,H,SI1,61.9,55.0,4.57,4.59,2.83
556,No,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82
556,No,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83
556,No,0.34,Good,E,SI1,63.4,55.0,4.44,4.46,2.82
556,No,0.34,Very Good,G,VS2,59.6,62.0,4.54,4.56,2.71
556,No,0.34,Ideal,E,SI1,62.2,54.0,4.47,4.50,2.79
556,No,0.32,Good,E,VS2,64.1,54.0,4.34,4.37,2.79
557,No,0.31,Ideal,I,VVS1,61.6,55.0,4.36,4.41,2.70
557,No,0.31,Ideal,I,VVS1,61.3,56.0,4.36,4.38,2.68
557,No,0.31,Ideal,I,VVS1,62.3,54.0,4.37,4.40,2.73
557,No,0.31,Ideal,I,VVS1,62.0,54.0,4.37,4.40,2.72
557,No,0.31,Ideal,I,VVS1,62.7,53.0,4.33,4.35,2.72
557,No,0.31,Ideal,I,VVS1,62.2,53.0,4.36,4.38,2.72
557,No,0.31,Ideal,G,VS2,62.2,53.6,4.32,4.35,2.70
557,No,0.31,Ideal,H,VS1,61.6,54.8,4.35,4.37,2.69
557,No,0.31,Ideal,H,VS1,61.8,54.2,4.33,4.37,2.69
557,No,0.33,Premium,G,SI2,59.4,59.0,4.52,4.50,2.68
557,No,0.33,Premium,F,SI2,62.3,58.0,4.43,4.40,2.75
557,No,0.33,Premium,G,SI2,62.6,58.0,4.42,4.40,2.76
557,No,0.33,Ideal,G,SI2,61.9,56.0,4.45,4.41,2.74
557,No,0.33,Premium,F,SI2,63.0,58.0,4.42,4.40,2.78
557,No,0.33,Premium,J,VS1,62.8,58.0,4.41,4.38,2.76
557,No,0.33,Premium,J,VS1,61.5,61.0,4.46,4.39,2.72
557,No,0.33,Ideal,J,VS1,62.1,55.0,4.44,4.41,2.75
557,No,0.33,Ideal,I,SI1,63.0,57.0,4.39,4.37,2.76
557,No,0.33,Good,I,SI1,63.6,53.0,4.43,4.40,2.81
557,No,0.33,Premium,I,SI1,60.4,59.0,4.54,4.50,2.73
2856,No,0.77,Premium,F,SI1,60.8,59.0,5.92,5.86,3.58
2856,No,0.77,Premium,F,SI1,61.0,58.0,5.94,5.90,3.61
2857,No,0.70,Good,E,VVS2,60.1,63.0,5.68,5.71,3.42
2857,No,0.90,Very Good,G,SI2,63.1,58.0,6.08,6.02,3.82
2857,No,0.72,Ideal,E,SI1,62.3,57.0,5.76,5.70,3.57
2857,No,0.90,Premium,I,VS2,61.9,59.0,6.20,6.14,3.82
2857,No,0.72,Premium,E,SI1,62.1,58.0,5.76,5.73,3.57
2858,No,0.70,Ideal,G,VVS2,62.1,56.0,5.63,5.71,3.52
2858,No,0.81,Very Good,F,SI1,61.3,57.0,6.02,6.05,3.70
2858,No,0.81,Very Good,F,SI1,61.7,57.0,6.00,6.05,3.72
2858,No,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49
2858,No,0.70,Premium,E,VS2,61.4,59.0,5.73,5.70,3.51
2858,No,0.71,Premium,E,VS2,61.5,60.0,5.76,5.68,3.52
2858,No,0.71,Very Good,E,VS2,63.5,59.0,5.68,5.59,3.58
2858,No,0.92,Premium,J,SI1,62.9,58.0,6.22,6.18,3.90
2858,No,0.76,Ideal,E,SI1,62.7,54.0,5.88,5.83,3.67
2858,No,0.73,Ideal,D,SI1,61.5,56.0,5.84,5.80,3.58
2858,No,0.71,Premium,D,VS2,60.4,62.0,5.74,5.72,3.46
2858,No,0.70,Good,E,VVS2,63.6,62.0,5.61,5.58,3.56
